1511188200,2.7100000381469727,2.7100000381469727,2.630000114440918,2.6549999713897705
1511191800,2.6549999713897705,2.694999933242798,2.6500000953674316,2.694999933242798
1511195400,2.694999933242798,2.700000047683716,2.6700000762939453,2.690000057220459
1511199000,2.6807000637054443,2.690000057220459,2.6700000762939453,2.6700000762939453
1511202600,2.674999952316284,2.690000057220459,2.6700000762939453,2.690000057220459
1511206200,2.690000057220459,2.690000057220459,2.6500000953674316,2.6500000953674316
1511209800,2.6549999713897705,2.6600000858306885,2.640000104904175,2.6549999713897705
1511211600,2.65,2.65,2.65,2.65
1511274600,2.680000066757202,2.7100000381469727,2.6700000762939453,2.700000047683716
1511278200,2.690000057220459,2.700000047683716,2.6465001106262207,2.6549999713897705
1511281800,2.6500000953674316,2.680000066757202,2.630000114440918,2.6389999389648438
1511285400,2.640000104904175,2.6700000762939453,2.640000104904175,2.6500000953674316
1511289000,2.6500000953674316,2.6500000953674316,2.609999895095825,2.630000114440918
1511292600,2.630000114440918,2.630000114440918,2.5799999237060547,2.5799999237060547
1511296200,2.5799999237060547,2.5899999141693115,2.569999933242798,2.5799999237060547
1511298000,2.59,2.59,2.59,2.59
1511359200,2.66,2.66,2.66,2.66
1511361000,2.6700000762939453,2.690000057220459,2.630000114440918,2.674999952316284
1511364600,2.6649999618530273,2.690000057220459,2.630000114440918,2.684999942779541
1511368200,2.684999942779541,2.690000057220459,2.6700000762939453,2.6700000762939453
1511371800,2.674999952316284,2.684999942779541,2.6700000762939453,2.6700000762939453
1511375400,2.674999952316284,2.680000066757202,2.6449999809265137,2.6600000858306885
1511379000,2.6649999618530273,2.6700000762939453,2.615000009536743,2.630000114440918
1511382600,2.625,2.630000114440918,2.615000009536743,2.619999885559082
1511384400,2.63,2.63,2.63,2.63
1511532000,2.72,2.72,2.7,2.7
1511533800,2.740000009536743,2.75,2.6600000858306885,2.690000057220459
1511537400,2.694999933242798,2.700000047683716,2.680000066757202,2.684999942779541
1511541000,2.690000057220459,2.700000047683716,2.680000066757202,2.684999942779541
1511544600,,,,
1511546400,2.684999942779541,2.690000057220459,2.674999952316284,2.680000066757202
1511791200,2.66,2.66,2.6,2.6
1511793000,2.6600000858306885,2.6600000858306885,2.5850000381469727,2.5950000286102295
1511796600,2.5950000286102295,2.5989999771118164,2.559999942779541,2.565000057220459
1511800200,2.565000057220459,2.5683999061584473,2.5399999618530273,2.549999952316284
1511803800,2.555000066757202,2.565000057220459,2.549999952316284,2.555000066757202
1511807400,2.555000066757202,2.559999942779541,2.549999952316284,2.555000066757202
1511811000,2.555000066757202,2.559000015258789,2.494999885559082,2.494999885559082
1511814600,2.494999885559082,2.509999990463257,2.490000009536743,2.494999885559082
1511816400,2.51,2.51,2.51,2.51
1511877600,2.72,2.72,2.72,2.72
1511879400,2.5,2.515000104904175,2.4709999561309814,2.515000104904175
1511883000,2.505000114440918,2.509999990463257,2.4749999046325684,2.4800000190734863
1511886600,2.4800000190734863,2.509999990463257,2.4700000286102295,2.5
1511890200,2.490000009536743,2.559999942779541,2.490000009536743,2.5299999713897705
1511893800,2.5250000953674316,2.5399999618530273,2.4800000190734863,2.505000114440918
1511897400,2.509999990463257,2.5350000858306885,2.490000009536743,2.509999990463257
1511901000,2.509999990463257,2.509999990463257,2.440000057220459,2.4600000381469727
1511902800,2.45,2.46,2.45,2.46
1511965800,2.4800000190734863,2.5199999809265137,2.4600000381469727,2.490000009536743
1511969400,2.484999895095825,2.569999933242798,2.4762001037597656,2.549999952316284
1511973000,2.549999952316284,2.5799999237060547,2.5399999618530273,2.555000066757202
1511976600,2.555000066757202,2.5999999046325684,2.5399999618530273,2.569999933242798
1511980200,2.569999933242798,2.6600000858306885,2.555000066757202,2.6500000953674316
1511983800,2.6500000953674316,2.690000057220459,2.640000104904175,2.690000057220459
1511987400,2.684999942779541,2.6989998817443848,2.6700000762939453,2.6700000762939453
1511989200,2.67,2.67,2.67,2.67
1512050400,2.72,2.72,2.68,2.68
1512052200,2.7100000381469727,2.773400068283081,2.7100000381469727,2.740000009536743
1512055800,2.7204999923706055,2.7799999713897705,2.7100000381469727,2.75
1512059400,2.75,2.75,2.7200000286102295,2.7300000190734863
1512063000,2.740000009536743,2.740000009536743,2.690000057220459,2.7200000286102295
1512066600,2.7200000286102295,2.744999885559082,2.700000047683716,2.740000009536743
1512070200,2.75,2.7699999809265137,2.7300000190734863,2.7699999809265137
1512073800,2.765000104904175,2.809999942779541,2.755000114440918,2.799999952316284
1512075600,2.8,2.8054,2.8,2.8054
1512136800,2.81,2.83,2.81,2.83
1512138600,2.8299999237060547,2.9800000190734863,2.8299999237060547,2.940000057220459
1512142200,2.940000057220459,2.9700000286102295,2.9200000762939453,2.930000066757202
1512145800,2.9200000762939453,2.950000047683716,2.9049999713897705,2.940000057220459
1512149400,2.940000057220459,2.9700000286102295,2.930000066757202,2.950000047683716
1512153000,2.9600000381469727,2.9649999141693115,2.940000057220459,2.950000047683716
1512156600,2.950000047683716,2.984999895095825,2.940000057220459,2.984999895095825
1512160200,2.9800000190734863,2.990000009536743,2.9600000381469727,2.9649999141693115
1512397800,2.940000057220459,2.9600000381469727,2.884999990463257,2.9100000858306885
1512401400,2.9100000858306885,2.9800000190734863,2.9100000858306885,2.9600000381469727
1512405000,2.9600000381469727,3.0250000953674316,2.9600000381469727,3.0
1512408600,2.994999885559082,3.009999990463257,2.9700000286102295,2.9800000190734863
1512412200,2.9800000190734863,2.990000009536743,2.944999933242798,2.950000047683716
